N° Ola,INVENTORY_ID,ADDRESS_ID_TO,Seller,Holding,Cantidad
1,CIZG14387,NA-1-003-000-00-00,LLTRADERMX1,LL TRADER,1
1,UVJQ88694,NA-1-003-000-00-00,SUNZONSKYMX,SunzonSky,1
1,VLWR11193,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,9
1,PHWT22224,NA-1-003-000-00-00,OAZOLLMX1,Oazoll,1
1,XYHC99017,NA-1-003-000-00-00,POCKETELVESMX1,Pocket Elves,1
1,BOZK22627,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,NFWV61645,NA-1-003-000-00-00,MXELECTRONICSSHOP,Electronicsshop,5
1,VZZZ32432,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,3
1,FYQG84876,NA-1-003-000-00-00,AURORAGAMINGMX,AURORA GAMING,23
1,LEIM33395,NA-1-003-000-00-00,STONEBANKSMX1,Stone Banks,3
1,LHDL29304,NA-1-003-000-00-00,SALANDENSMX,Salandens,3
1,WAOB35916,NA-1-003-000-00-00,LOUISMX,Louis,3
1,IZQC17346,NA-1-003-000-00-00,CARLSBEMX,Carlsbe,1
1,LKUA90094,NA-1-003-000-00-00,FF1831MX1,FF1831,4
1,XHLD12757,NA-1-003-000-00-00,ACTITUDMX,Actitud,4
1,CPNS55532,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,TKQK85037,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,6
1,LNND74311,NA-1-003-000-00-00,GLUCKLUZMX,Gluckluz,1
1,ZIJL67715,NA-1-003-000-00-00,DETUOSI-MXMX,DETUOSI-mx,1
1,UHVK55300,NA-1-003-000-00-00,COMPAMX2,COMPA,6
1,WFEX01340,NA-1-003-000-00-00,ANNATOSANIMX,ANNA TOSANI,2
1,BESH87217,NA-1-003-000-00-00,MXLECHANGDA,LECHANGDA,2
1,UIUW15894,NA-1-003-000-00-00,SLIBAMX,SLIBA,5
1,KKEF06824,NA-1-003-000-00-00,SH-ML09MX1,SH-ML09,1
1,JGRW74999,NA-1-003-000-00-00,MXYUNDUO,Yunduo,1
1,MKSR10144,NA-1-003-000-00-00,RILISUMX,Rilisu,1
1,XLOL73110,NA-1-003-000-00-00,MEGAMAXIMX,MegaMaxi,4
1,PCIA89355,NA-1-003-000-00-00,QWYJMX,QWYJ,1
1,LXSJ05865,NA-1-003-000-00-00,RICHCOMX1,RICHCO,3
1,KKEF18623,NA-1-003-000-00-00,ONETAANMX1,ONETAAN,11
1,OCUV22529,NA-1-003-000-00-00,AIRTOPMX1,Airtop,1
1,EDAQ88747,DV-0-001-002-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,CASZ52962,NA-1-003-000-00-00,WEMLBMX1,WEMLB,1
1,TPGS26143,NA-1-003-000-00-00,SH-ML01MX1,SH-ML01,2
1,QNIF73152,NA-1-003-000-00-00,MYKACHHIMX,MYKACHHI,1
1,FOXR01075,NA-1-003-000-00-00,PYBTIENDAMX,PYB Tienda,46
1,XPLS82975,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,4
1,JUVR04536,NA-1-003-000-00-00,GLURIZMX,GLURIZ,3
1,GHRU49173,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,4
1,QTBT62347,NA-1-003-000-00-00,MXTECHVIDAML,TECHVIDA ML,16
1,ECSO04308,NA-1-003-000-00-00,WUYUMX1,WU YU,6
1,QCVU57519,NA-1-003-000-00-00,PTHORSEMX,PTHORSE,13
1,FRDZ84895,NA-1-003-000-00-00,BREDOWMX1,Bredow,1
1,UDIP40212,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,LVLL13628,NA-1-003-000-00-00,MICARMX1,MICAR,4
1,QKHT30332,NA-1-003-000-00-00,ZY-TECHMX1,ZY-TECH,10
1,TPNW38703,NA-1-003-000-00-00,MUYBIENMX,Muybien,1
1,HHTO32974,NA-1-003-000-00-00,LILISHOPMX,LILISHOP,1
1,ITDN23337,NA-1-003-000-00-00,FORONEDIRECTMX,Foronedirect,4
1,VAIN48856,NA-1-003-000-00-00,MXVAGALBOXML,Vagalbox ml,4
1,YALN52582,NA-1-003-000-00-00,TOMCLOVERSMX1,Tom Clovers,2
1,TSVR20860,NA-1-003-000-00-00,FITNESSLANDMX,FITNESSLAND,1
1,BHWJ00076,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,GASE29148,NA-1-003-000-00-00,USOPMX,Usop,4
1,JKBQ58373,NA-1-003-000-00-00,LEADERTECHMX1,LEADER TECH,1
1,DNKC97155,NA-1-003-000-00-00,AIKEXINMX1,Aikexin,1
1,JVIJ38243,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,PAGJ71827,NA-1-003-000-00-00,GUYUNMX,GUYUN,1
1,EEQI14105,RI-0-001-000-00-00,SOMOS-REYES OFICIALES,SOMOS REYES,1
1,JGRW94393,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,DJIC21838,NA-1-003-000-00-00,BREDOWMX1,Bredow,2
1,ULEA22207,NA-1-003-000-00-00,CNMYWINNITECHNOLOGY2MX,CNMYWINNITECHNOLOGY2,2
1,TUPK74039,NA-1-003-000-00-00,DAMAILININGMX,Damailining,1
1,MKOZ03959,NA-1-003-000-00-00,MXDEMASIATECH,Demasiatech,5
1,GPNQ55718,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,TLCF08085,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,DCKD69407,NA-1-003-000-00-00,DRESSCICIMX1,Dress Cici,1
1,UQOO31461,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,OCPL65805,NA-1-003-000-00-00,JANRELELECTRICTECHNOLOGYMX1,Janrel Electric Technology,4
1,LEYN76868,NA-1-003-000-00-00,MICARMX1,MICAR,2
1,UFAT13587,NA-1-003-000-00-00,XUWENCHUNMX,Xu Wenchun,3
1,NJPX72074,NA-1-003-000-00-00,GC-ELECTORNICSMX1,gc-electornics,9
1,XOGR75462,NA-1-003-000-00-00,PANYIJUNMX1,Pan yijun,1
1,AXTL62745,DR-0-002-000-00-00,SELECTSHOP MX,COMERCIALIZADORA DE MARCAS JSB,1
1,TQZZ86730,NA-1-003-000-00-00,AMANNAMX1,AM ANNA,1
1,HIBZ69739,NA-1-003-000-00-00,B2ONLINEMX,b2online,12
1,RLQH69699,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,VZBG44675,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,FGYP83244,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,GCOI28310,NA-1-003-000-00-00,ANTOMDIRECTMX1,ANTOM DIRECT,1
1,WXLG64351,NA-1-003-000-00-00,DADAR-EDMX,Dadar-Ed,1
1,EBQA81239,NA-1-003-000-00-00,FABULOUSMX1,FABULOUS,5
1,QTBT80862,NA-1-003-000-00-00,M-AIMEEMX,M-Aimee,1
1,EHEX48595,NA-1-003-000-00-00,AMANNAMX1,AM ANNA,1
1,SYQD90883,NA-1-003-000-00-00,MXVAGALBOXML,Vagalbox ml,8
1,QXIR71509,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,WPST25953,NA-1-003-000-00-00,KIKIGOALMX,KIKIGOAL,1
1,UKLF12113,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,CSAA46893,NA-1-003-000-00-00,HIBOBISHOPPINGMX1,Hibobi Shopping,1
1,ADJX96498,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,QWYC65674,NA-1-003-000-00-00,AITASIMX,Aitasi,1
1,EIKS88396,NA-1-003-000-00-00,MXEASYBUY,Easybuy,1
1,VFWO26221,RI-0-001-000-00-00,VENTRONIC_T.O,GRUPO,2
1,JSJG23739,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,3
1,WRRA98107,RI-0-001-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,1
1,NDJG79935,NA-1-003-000-00-00,BARNEYMX,Barney,1
1,RNIT31636,NA-1-003-000-00-00,SERENDIPIAMX2,SERENDIPIA,9
1,NCVD80652,NA-1-003-000-00-00,DWMAXMX,DWMAX,1
1,TPIO09388,DV-0-001-002-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,2
1,RMHU68557,NA-1-003-000-00-00,ZHIYUNOFICIALMX1,ZhiyunOficial,1
1,NOMF79030,NA-1-003-000-00-00,SUCRE94MX2,Sucre94,1
1,HEYT67200,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,7
1,NGZJ55112,NA-1-003-000-00-00,LEADERSMX,LEADERS,1
1,HSKY82311,NA-1-003-000-00-00,MXBLUENINOFFICIALSTORE,Yarloo,1
1,ILMM15008,NA-1-003-000-00-00,JUSTBUYITMX1,Justbuyit,1
1,TDFV13594,NA-1-003-000-00-00,MXHOMVARE,Homvare,1
1,IZQC03111,NA-1-003-000-00-00,MISSFOXMX1,MissFox,1
1,VUZF19693,NA-1-003-000-00-00,SZNVPHOMMX,sznvphom,1
1,FFPG41923,NA-1-003-000-00-00,RILISUMX,Rilisu,1
1,JEAB50141,NA-1-003-000-00-00,MXHIDANCE,HiDance,2
1,VHEP00200,DV-0-001-002-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,1
1,YIKC67180,NA-1-003-000-00-00,MAXIMALLCMX1,maximallc,1
1,YIPS14180,NA-1-003-000-00-00,HELLOHORSEMX1,Hellohorse,11
1,TPDH16256,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,1
1,ZRFM11563,NA-1-003-000-00-00,MXCOOLLA,Coolla,3
1,ILMM76346,NA-1-003-000-00-00,MXRIWA,Riwa,1
1,QHVP68910,NA-1-003-000-00-00,DETUOSI-MXMX,DETUOSI-mx,1
1,QWOU69858,NA-1-003-000-00-00,MXBEBELLA,bebella,6
1,LBMD30015,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,MCQR09123,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,1
1,TBLN19798,RI-0-001-000-00-00,MULTIMARCAS_ONLINE,Multimarcas Online,1
1,GXHY81256,RI-0-001-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,1
1,DDMN33330,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,MRUS59908,NA-1-003-000-00-00,KICKPOPMX1,kick pop,10
1,NCFJ88813,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,RTDG69080,NA-1-003-000-00-00,JADEWINSTOREMX,JadeWin Store,5
1,YVBE10543,RI-0-001-000-00-00,IBUSHAK OFICIALES,IBUSHAK,1
1,WTQW39377,NA-1-003-000-00-00,METMEMX1,Metme,1
1,WBRA12859,NA-1-003-000-00-00,MXYUNDUO,Yunduo,1
1,VENQ59439,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,KKEF05629,NA-1-003-000-00-00,EASYTECHMX1,EasyTech,1
1,VFNH01393,NA-1-003-000-00-00,CUCKOOMX,cuckoo,5
1,YCIH10710,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,WXUT56465,NA-1-003-000-00-00,FELIZAMORMX,Felizamor,1
1,SOCV64881,NA-1-003-000-00-00,GLUCKLUZMX,Gluckluz,3
1,SRED86138,NA-1-003-000-00-00,PONYSHOPMX,Pony shop,3
1,OCPL04907,NA-1-003-000-00-00,IFORUTECHMX1,IFORU TECH,2
1,HEYT65795,RI-0-001-000-00-00,IBUSHAK OFICIALES,IBUSHAK,1
1,JDPX94607,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,SSBF84462,NA-1-003-000-00-00,INGMX1,ING,1
1,ALJY19672,NA-1-003-000-00-00,AMOROSAMX,Amorosa,1
1,ZFCF03225,NA-1-003-000-00-00,ONEBYONEMX,ONE BY ONE,1
1,EMNB48008,NA-1-003-000-00-00,SAPONINAMX1,saponina,1
1,USRA25768,RI-0-001-000-00-00,HUIONMX,HUION,1
1,GPAR64044,NA-1-003-000-00-00,TUYUEMX,TuYue,3
1,IKDC18699,NA-1-003-000-00-00,KEEPHORSEMX,Keephorse,1
1,CDNJ74629,NA-1-003-000-00-00,SUNSKYMX1,Sunsky,5
1,DDMN46789,NA-1-003-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,3
1,VDQE06283,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,3
1,RNIT72752,NA-1-003-000-00-00,MAXJORDAN010203MX,maxjordan010203,2
1,EJTI60084,NA-1-003-000-00-00,MEMUMI-MLMX1,memumi-ML,3
1,ZAEK40745,NA-1-003-000-00-00,ALLBEWELLOFICIALMX1,ALLBEWELLOFICIAL,4
1,PLHO72948,NA-1-003-000-00-00,DAMAILININGMX,Damailining,1
1,PPFJ71955,NA-1-003-000-00-00,KEYBANAMX1,Keybana,2
1,XYPC54679,NA-1-003-000-00-00,XIXIMX1,XIXI,1
1,LGMD17868,NA-1-003-000-00-00,JRYMXLLCMX,JRY MX LLC,1
1,MWGK65313,NA-1-003-000-00-00,EXIMTRADEMX,eximtrade,3
1,QQCH39396,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,PPBH55870,NA-1-003-000-00-00,WAHAHAMX,Wahaha,7
1,WXLG86425,NA-1-003-000-00-00,LOVEHOMEMX,lovehome,1
1,VZWK61201,NA-1-003-000-00-00,MXBEBELLA,bebella,4
1,QJEG24753,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GCOI50783,NA-1-003-000-00-00,SUNSKYMX1,Sunsky,2
1,YHYR13443,NA-1-003-000-00-00,PANYIJUNMX1,Pan yijun,2
1,TCDD84616,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,MBUB89863,NA-1-003-000-00-00,MYWINNITECHNOLOGYMX,Mywinni Technology,3
1,EYYY87860,NA-1-003-000-00-00,YIPMAIMX1,Yipmai,1
1,XOVU44773,NA-1-003-000-00-00,HXTECH.MX1,Hx tech.,5
1,TLCF08059,NA-1-003-000-00-00,MXCA1363491,Casita,2
1,OZQC84086,NA-1-003-000-00-00,FOXHOUSEMX,FoxHouse,1
1,YRZW21302,NA-1-003-000-00-00,MXALEGRECOMPRA,AlegreCompra,3
1,WZMP59983,NA-1-003-000-00-00,INGMX1,ING,1
1,XOGR45648,NA-1-003-000-00-00,PANYIJUNMX1,Pan yijun,2
1,XAMR93016,NA-1-003-000-00-00,LOVELIFESTYLEMX,lovelifestyle,3
1,TGSX66866,NA-1-003-000-00-00,LIYISHUAIMX1,Liyishuai,1
1,PLHO77304,NA-1-003-000-00-00,MXFASHIONCLOUDSTYLE,Fashion Cloudstyle,1
1,KZPN74221,NA-1-003-000-00-00,UUNIQUEMX1,U Unique,1
1,VIKY36870,NA-1-003-000-00-00,ZHITONGTONEMX1,Zhitong tone,2
1,NCFJ77362,NA-1-003-000-00-00,ADAMALLMX,Ada Mall,3
1,CIQM16225,RI-0-001-000-00-00,PAKIT MEXICO,MMI SA DE CV,1
1,WZNF37310,NA-1-003-000-00-00,MXBEBELLA,bebella,3
1,XTNR89184,NA-1-003-000-00-00,OPIBTUMX,Opibtu,11
1,MFJO93731,NA-1-003-000-00-00,YIPMAIMX1,Yipmai,3
1,BHEZ21024,NA-1-003-000-00-00,DWMAXMX,DWMAX,1
1,GPNQ09839,NA-1-003-000-00-00,HOTSTOREMX,HOT store,6
1,IPSK13876,NA-1-003-000-00-00,BREDOWMX1,Bredow,1
1,DFUL54874,NA-1-003-000-00-00,MXBEBELLA,bebella,1
1,XGNM66639,NA-1-003-000-00-00,YUNKAIMX1,YunKai,1
1,XGVG77078,NA-1-003-000-00-00,JINGHONGMX,JINGHONG,3
1,HKVA33705,NA-1-003-000-00-00,LIGESMARTWATCHOFFICIALSTORMX1,LIGE smart watch official stor,1
1,JVIJ57686,NA-1-003-000-00-00,AUXITOSMX,AUXITOS,2
1,XIBM03508,NA-1-003-000-00-00,YIPMAIMX1,Yipmai,1
1,NWXH52763,NA-1-003-000-00-00,MXFASHIONCLOUDSTYLE,Fashion Cloudstyle,2
1,HSDG31691,NA-1-003-000-00-00,UGOODMX1,UGOOD,1
1,WUBZ20123,NA-1-003-000-00-00,MXMYCOS,mycos,1
1,KBHT42176,NA-1-003-000-00-00,VOVI.MXMX1,Vovi.MX,2
1,PHWT86138,NA-1-003-000-00-00,DAIWEIFENGMX1,Daiweifeng,3
1,YHYR33348,NA-1-003-000-00-00,BT-ML10MX1,BT-ML10,1
1,LPKV20621,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,FOBO73700,NA-1-003-000-00-00,YOSTYLEMX1,Yostyle,1
1,QHVP41664,NA-1-003-000-00-00,NHMLMX,NHML,1
1,JJDI83237,NA-1-003-000-00-00,BT-ML01MX1,BT-ML01,2
1,POJQ39602,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,CRMK73860,NA-1-003-000-00-00,QIANYISPORTMX,QIANYISPORT,1
1,IVOT15511,NA-1-003-000-00-00,HIFANINDUSTRYMX,HIFAN INDUSTRY,1
1,MBMP12121,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GAXL76380,RI-0-001-000-00-00,GRUPO JINIM,GRUPO JINIM,1
1,TDFP90693,NA-1-003-000-00-00,PUPY.MXMX1,Pupy.MX,6
1,TGSX17085,NA-1-003-000-00-00,MXCJCMALL,CJCMALL,2
1,RWBD38816,RI-0-001-000-00-00,FERRECAPITAL,CHC DISTRIBUCION,2
1,QDSO47251,NA-1-003-000-00-00,DUOLUTONGMX1,DUOLUTONG,5
1,GTQV80756,NA-1-003-000-00-00,CRAZYPLAZAMX1,Crazyplaza,2
1,UZAK89099,NA-1-003-000-00-00,NOTAGMX1,NOTAG,1
1,JKDB53930,NA-1-003-000-00-00,ALEADERFLAGSHIPSTOREMX1,Aleader Flagship Store,1
1,DDMN40427,NA-1-003-000-00-00,BRUAKEMX1,Bruake,7
1,FPSB77786,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,FFPG68471,NA-1-003-000-00-00,KATUMOMX,KATUMO,2
1,OWKU82416,NA-1-003-000-00-00,HONGXINMX,Hongxin,1
1,KAGG93564,NA-1-003-000-00-00,BOOMSAVEMX2,Boom save,1
1,FQCA00271,NA-1-003-000-00-00,MOLYMAYMX,Molymay,1
1,JHQW20728,NA-1-003-000-00-00,MUZENSMX1,MUZENS,16
1,WCJF29370,NA-1-003-000-00-00,CHINAFACTORYDIRECTSELLINGMX1,China Factory Direct Selling,2
1,WQLG31691,NA-1-003-000-00-00,IMLUCKYMX,IMLUCKY,1
1,PNJG30252,NA-1-003-000-00-00,YOYINMX1,YOYIN,2
1,XPLS23288,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,2
1,YULB83122,NA-1-003-000-00-00,MXCJCMALL,CJCMALL,1
1,HQQP49118,RI-0-001-000-00-00,VENTRONIC_T.O,GRUPO,1
1,OMQP70533,NA-1-003-000-00-00,XIAOMIYOUPINMX1,XIAOMI YOUPIN,1
1,DKPY35605,NA-1-003-000-00-00,EASEGOGOMX1,EaseGoGo,4
1,FSNB27514,RR-0-004-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,2
1,MTIS70726,NA-1-003-000-00-00,WALODENMX,Waloden,1
1,ITSG25639,NA-1-003-000-00-00,SYCXKJMX1,SYCXKJ,2
1,XDRS80889,RI-0-001-000-00-00,MUCHAMX,MUCHA,1
1,LJJB54819,NA-1-003-000-00-00,DAMAILININGMX,Damailining,1
1,IKDC51685,NA-1-003-000-00-00,ALEADERFLAGSHIPSTOREMX1,Aleader Flagship Store,3
1,JVIJ19638,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,5
1,IXKP13310,NA-1-003-000-00-00,NPKDOLLREBORNMX1,NPK Doll Reborn,1
1,VMOL71290,NA-1-003-000-00-00,TITIFIVEMX1,TITIFIVE,1
1,WXLG58394,NA-1-003-000-00-00,NEWCREATIVEDIRECTMX,Newcreativedirect,4
1,GAXL93442,NA-1-003-000-00-00,YANJUNSHIYEMX1,YANJUNSHIYE,1
1,QCRV06797,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,1
1,HLYQ49913,NA-1-003-000-00-00,PATPATMX2,PatPat,1
1,GXHY58341,NA-1-003-000-00-00,WSGOODMX1,WSgood,1
1,MZWD29009,NA-1-003-000-00-00,GRMAMX1,Grma,1
1,MTWT87357,RI-0-001-000-00-00,ILLUME.COM.MX,Pablo,1
1,LVUV04911,NA-1-003-000-00-00,CIDYMX1,CIDY,1
1,NJPX30441,NA-1-003-000-00-00,WSGOODMX1,WSgood,27
1,WIOF81944,NA-1-003-000-00-00,YWKEVINMX1,ywkevin,2
1,TBBF10821,NA-1-003-000-00-00,PEACELOVEWORLDMX1,Peace Love World,1
1,MHXR40368,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,LKVS76322,NA-1-003-000-00-00,NEWSUNTECHMX1,NewSunTech,3
1,KEAO60861,NA-1-003-000-00-00,JOOCARSTOREMX1,JOOCAR Store,9
1,CIQM92098,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,3
1,VBRO74348,NA-1-003-000-00-00,WENGXINMX1,wengxin,2
1,BBCP01408,NA-1-003-000-00-00,DWMAXMX,DWMAX,2
1,CWTI06830,NA-1-003-000-00-00,KIVOMX1,KIVO,4
1,STVL41557,NA-1-003-000-00-00,M-AIMEEMX,M-Aimee,1
1,OASH26865,NA-1-003-000-00-00,TOKWELLMX1,Tokwell,1
1,UXUK31712,NA-1-003-000-00-00,MELIXUMX1,MELIXU,3
1,UKNM90127,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,HHTO18623,NA-1-003-000-00-00,BT-ML11MX,BT-ML11,1
1,MWXW76379,NA-1-003-000-00-00,DEJIARUNMX,Dejiarun,5
1,UTKO47562,NA-1-003-000-00-00,TUTIENDAMX1,Tu Tienda,3
1,ENNW36545,NA-1-003-000-00-00,MUYBIENMX,Muybien,3
1,BHWJ41221,NA-1-003-000-00-00,MXELECTRONICSSHOP,Electronicsshop,1
1,EZDH21817,NA-1-003-000-00-00,ARTHOMEDECORMX,Arthome Decor,1
1,PPPR52989,NA-1-003-000-00-00,FOSHANJIAPAI2020MX,foshanjiapai2020,1
1,IECZ22194,NA-1-003-000-00-00,AIRTOPMX1,Airtop,3
1,XGNM14341,NA-1-003-000-00-00,ZHANGHUIMX1,Zhanghui,1
1,IDIL93442,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,8
1,XLPB03890,NA-1-003-000-00-00,MLING1985MX,mling1985,1
1,KMCE14122,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,1
1,BRUC24281,NA-1-003-000-00-00,MORFONEDIRECTMX,morfone Direct,5
1,ESDV59585,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,CZLZ95478,RI-0-001-000-00-00,MR.CHISPA SHOP,Pedro Jose,1
1,ENWK44606,NA-1-003-000-00-00,KATUMOMX,KATUMO,1
1,BHLR27465,NA-1-003-000-00-00,GKMALLMX1,GKMALL,3
1,MAFE30043,NA-1-003-000-00-00,DECOHOMEMX1,DecoHome,10
1,SLBX12579,NA-1-003-000-00-00,IFASHIONMX,IFashion,1
1,SFLS59494,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,RLJU48802,NA-1-003-000-00-00,POCORMX1,POCOR,8
1,TWQU74714,NA-1-003-000-00-00,METMEMX1,Metme,1
1,PWLH90896,NA-1-003-000-00-00,VEAKARMX,VeaKar,10
1,NCVD43210,NA-1-003-000-00-00,GAUY.MXMX1,Gauy.MX,1
1,SFLS66074,NA-1-003-000-00-00,UMENICEMLMX,Umeniceml,3
1,CJZQ02234,RI-0-001-000-00-00,ONLINEORTO,ENFERMERAS UNIDAS PLUS,1
1,HJOY00715,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,UXUK05025,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,4
1,NFWV16358,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,1
1,KQBU74025,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,2
1,IXKP43494,NA-1-003-000-00-00,MXSHOPMX2,Mx shop,3
1,EJTI45580,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,XRQE84142,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GNAC23623,NA-1-003-000-00-00,HIBOBISHOPPINGMX1,Hibobi Shopping,1
1,VDLF54009,NA-1-003-000-00-00,WINEXMX1,winex,2
1,DDMN64398,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,KVMA93435,NA-1-003-000-00-00,M-AIMEEMX,M-Aimee,1
1,XLQY78186,DR-0-002-000-00-00,SELECTSHOP MX,COMERCIALIZADORA DE MARCAS JSB,4
1,GPAR55675,NA-1-003-000-00-00,JRYMXLLCMX,JRY MX LLC,1
1,VZZZ78846,NA-1-003-000-00-00,DUOLUTONGMX1,DUOLUTONG,11
1,KQBU80363,NA-1-003-000-00-00,HONGSTARMX1,HongStar,1
1,ENWK31141,NA-1-003-000-00-00,BLUEDREAMERMX,BlueDreamer,5
1,ENWK78748,NA-1-003-000-00-00,MXALEGRECOMPRA,AlegreCompra,16
1,RRGU02867,NA-1-003-000-00-00,XIAOMIYOUPINMX1,XIAOMI YOUPIN,57
1,GCOI45648,NA-1-003-000-00-00,EASYSMXXTDSTOREMX,EasySMX XTD Store,2
1,KFYZ21095,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GCUB75135,NA-1-003-000-00-00,WAIRCMX1,WAIRC,1
1,GTXC56412,DV-0-001-003-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,4
1,KKEF33981,NA-1-003-000-00-00,YINUOTIENDAOFICIALMX,Yinuo Tienda oficial,2
1,CFUE55219,NA-1-003-000-00-00,GLUCKLUZMX,Gluckluz,1
1,HSOI15049,NA-1-003-000-00-00,WANLIANMX2,wanlian,1
1,PPFJ20110,NA-1-003-000-00-00,BEARKNIGHTMX,BEAR KNIGHT,1
1,XZCR38941,NA-1-003-000-00-00,MXUTOCN,UTOCN,1
1,DCKD60176,NA-1-003-000-00-00,MUSUNMX,MUSUN,1
1,GBGN56695,NA-1-003-000-00-00,XIXIMX1,XIXI,1
1,MNSV53953,NA-1-003-000-00-00,EASEGOGOMX1,EaseGoGo,3
1,EJJO97516,RI-0-001-000-00-00,VENTRONIC_T.O,GRUPO,4
1,LJRV77680,NA-1-003-000-00-00,ABEIKEMX1,Abeike,4
1,RLQH31037,NA-1-003-000-00-00,BT-ML06MX2,BT-ML06,1
1,PNJG44328,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GYIH47527,NA-1-003-000-00-00,AMBERDIRECTMX1,Amber Direct,2
1,PHWT59674,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
